pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.corridorBlocksOutOfField,param.corridorWidth,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.blockedFrontDensityMax,measurement.blockedFrontDensityMaxCell,measurement.blockedFrontDensityPeak,measurement.blockedFrontDensityPeakCell,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fieldEdgeDensityMax,measurement.fieldEdgeDensityMaxCell,measurement.fieldEdgeDensityPeak,measurement.fieldEdgeDensityPeakCell,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
16,A,basic,straight,,,0.11.0,970b6a2c,2048,0,true,3,512,1,0,52,0,"1,0,2,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",475,58,47520,"31,31",47507,"31,31,3600",0,63,6,46,-1,65536,,13339,"30,27",1921,13790,"31,27,3600",47507,"31,31",47507,"31,31",3600,18,3600,48,543,"0,31",599,"0,31,3522",405033682,261988,1787850,0,65536,1024,0,0,2147,"65536,,65536,131072,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,,,,,",547,0,0,0,0,0,0,0,53,"1,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0","88975,137081,182619,211310,107959,184765,189012,188149,197510,195617,206146,204680,211848,208140,216800,216518,216561,212673,220628,221767,222970,221916,211673,200523,189401,178333,172530,168155,167813,165320,161707,161531,0,29265,35049,39014,40905,43004,45288,47082,48384,50880,52373,53981,55788,57692,59143,60462,62109,59560,62653,60474,60366,58412,57812,57560,56493,56567,55492,51515,73469,45307,0,",5,1,18112,28,28,5,1273.028611111111,4,3600,0,1729724,3686400,720896,,true,,,
16,A,basic,distributed,,,0.11.0,b3bb5017,2048,0,true,3,512,1,0,58,0,"6,9,11,13,14,16,17,17,18,20,21,22,23,25,26,27,26,26,26,25,23,22,21,20,20,20,20,20,20,20,20,20,6,20,20,20,20,20,20,20,20,20,21,23,24,25,27,27,27,27,26,25,23,22,21,19,18,18,16,10,14,11,9,7",20,58,1311,"31,31",1874,"31,29,3489",0,63,6,79,2771,65536,,1413,"63,30",553,1875,"19,7,2421",5209,"4,32",2075,"19,8",3055,1,3411,42,1413,"63,30",1766,"63,29,2964",851350,3594,1009762,2285216,65536,1024,0,0,782,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1179648,1310720,1376256,1441792,1507328,1638400,1703936,1769472,851968,851968,851968,819200,753664,720896,688128,655360,655360,655360,655360,655360,655360,655360,655360,655360,196608,655360,655360,655360,655360,655360,655360,655360,655360,655360,688128,753664,786432,819200,884736,884736,884736,1769472,1703936,1638400,1507328,1441792,1376256,1245184,1179648,1179648,1048576,327680,917504,720896,589824,458752",1260,0,0,0,0,0,0,0,20,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","110581,163969,190290,227394,171266,219001,235540,254650,276866,312997,336387,366885,394631,429947,457172,476595,511389,543603,576288,589148,623767,650805,666998,690630,692085,690384,691150,695363,700452,695675,696113,685198,615579,616140,608304,622158,624187,620725,642564,640546,645363,658020,652405,629726,608693,597352,584557,563026,546797,523723,495467,487042,447985,425120,408807,371260,347783,339052,299905,329256,261969,206436,167162,127562",5,1,4181,0,39,5,1053.6069444444445,4,3600,0,2939749,3686400,1114112,,false,,,
16,A,basic,detour,,,0.11.0,25b92999,2048,0,true,3,512,1,0,56,0,"6,9,11,13,14,16,17,17,17,18,18,18,17,18,18,18,17,17,17,16,14,13,12,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,12,14,15,16,18,18,18,19,19,19,19,19,19,18,18,18,16,10,14,11,9,7",31,58,1653,"32,10",2288,"31,8,1776",0,63,6,76,2894,65536,,2228,"21,7",970,2773,"19,7,2930",7702,"4,32",3147,"19,8",2452,2,1319,44,1995,"63,33",2657,"63,30,3237",2606381,7024,0,3276579,65536,1024,0,0,950,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1114112,1179648,1179648,1179648,1114112,1179648,1179648,1179648,1114112,1114112,1114112,1048576,917504,851968,786432,720896,720896,720896,720896,720896,720896,720896,720896,720896,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,786432,917504,983040,1048576,1179648,1179648,1179648,1245184,1245184,1245184,1245184,1245184,1245184,1179648,1179648,1179648,1048576,327680,917504,720896,589824,458752",900,0,0,0,0,0,0,0,23,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109532,164660,210375,242717,177496,236924,255768,267332,285223,317482,322786,331619,316513,342356,346401,346660,328824,328544,325975,314356,267097,258903,237435,210676,211850,208795,219815,210064,207726,217475,202610,212484,104858,193558,193630,202624,196572,195245,203378,193801,193464,195067,216810,263831,282832,305604,343071,334306,345094,366735,368935,362058,366099,375424,372574,352028,354422,360271,314194,336151,259636,207898,168975,131064",5,1,6553,0,39,5,1086.9180555555556,4,3600,0,2820906,3686400,1114112,,true,,,
17,A,basic,straight,,,0.11.0,d8cf2aa0,2048,0,true,3,512,3,0,90,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,9,7,5",20,56,1347,"32,31",1348,"32,31,315",0,33,36,92,2320,65536,,357,"47,27",81,395,"45,27,3467",18989,"4,32",2072,"27,32",253,7,164,10,152,"63,33",179,"63,31,1692",12386763,3598,3552689,0,65536,1024,0,0,279,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,196608,720896,589824,458752,327680",471,0,0,0,0,0,0,0,7,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51573,48140,120411,122894,128796,131321,126618,138044,133919,139334,138824,141971,144325,144779,141727,146298,146817,141428,143601,141047,136318,135256,127441,130093,128250,127916,122043,121231,272957,212203,165660,129237,88924",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3407777,3686400,196608,,false,,,
17,A,basic,distributed,,,0.11.0,ae0c7a6b,2048,0,true,3,512,3,0,59,0,"6,9,11,13,14,16,17,17,18,20,21,22,23,25,26,27,26,26,26,25,23,22,21,20,20,20,20,20,20,20,20,20,8,20,20,20,20,20,20,20,20,20,21,23,24,25,27,27,27,27,26,25,23,22,21,19,18,18,16,10,14,11,9,7",20,56,1045,"33,7",1386,"31,8,1490",0,63,6,81,2731,65536,,1381,"60,25",510,1868,"19,7,2271",5189,"4,32",2040,"19,8",3221,1,3079,41,1282,"63,34",1714,"63,29,1901",845610,3594,1145028,2212010,65536,1024,0,0,732,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1179648,1310720,1376256,1441792,1507328,1638400,1703936,1769472,851968,851968,851968,819200,753664,720896,688128,655360,655360,655360,655360,655360,655360,655360,655360,655360,262144,655360,655360,655360,655360,655360,655360,655360,655360,655360,688128,753664,786432,819200,884736,884736,884736,1769472,1703936,1638400,1507328,1441792,1376256,1245184,1179648,1179648,1048576,327680,917504,720896,589824,458752",1262,0,0,0,0,0,0,0,18,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","110404,160543,193449,218871,169041,211068,239192,244123,270218,302208,329185,348730,371482,415424,437385,456414,481479,502477,533320,533804,558312,573898,586698,621629,606877,611705,616051,618070,616189,618491,616495,611777,620772,652209,651430,656272,654343,657206,660412,657113,666942,657616,659241,642227,618386,600580,577062,565631,529574,522755,497842,478775,441111,421592,404584,363217,347897,333063,303194,322701,263419,196891,162830,136585",5,1,4155,0,39,5,1052.5505555555555,4,3600,0,2986974,3686400,1114112,,true,,,
17,A,basic,detour,,,0.11.0,25b92999,2048,0,true,3,512,3,0,56,0,"6,9,11,13,14,16,17,17,17,18,18,18,17,18,18,18,17,17,17,16,14,13,12,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,12,14,15,16,18,18,18,19,19,19,19,19,19,18,18,18,16,10,14,11,9,7",31,56,1653,"32,10",2288,"31,8,1776",0,63,6,76,2894,65536,,2228,"21,7",970,2773,"19,7,2930",7702,"4,32",3147,"19,8",2452,2,1319,44,1995,"63,33",2657,"63,30,3237",2606381,7024,0,3276579,65536,1024,0,0,950,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1114112,1179648,1179648,1179648,1114112,1179648,1179648,1179648,1114112,1114112,1114112,1048576,917504,851968,786432,720896,720896,720896,720896,720896,720896,720896,720896,720896,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,786432,917504,983040,1048576,1179648,1179648,1179648,1245184,1245184,1245184,1245184,1245184,1245184,1179648,1179648,1179648,1048576,327680,917504,720896,589824,458752",900,0,0,0,0,0,0,0,23,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109532,164660,210375,242717,177496,236924,255768,267332,285223,317482,322786,331619,316513,342356,346401,346660,328824,328544,325975,314356,267097,258903,237435,210676,211850,208795,219815,210064,207726,217475,202610,212484,104858,193558,193630,202624,196572,195245,203378,193801,193464,195067,216810,263831,282832,305604,343071,334306,345094,366735,368935,362058,366099,375424,372574,352028,354422,360271,314194,336151,259636,207898,168975,131064",5,1,6553,0,39,5,1086.9180555555556,4,3600,0,2820906,3686400,1114112,,true,,,
18,A,basic,straight,,,0.11.0,7064bad3,2048,0,true,3,512,5,0,89,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,9,7,5",20,54,241,"33,29",335,"33,28,1973",0,33,33,92,2325,65536,,342,"46,27",95,457,"44,27,2094",18989,"4,32",2072,"27,32",253,7,164,11,152,"63,31",206,"63,33,2307",12386763,3598,3552788,0,65536,1024,0,0,283,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,196608,720896,589824,458752,327680",473,0,0,0,0,0,0,0,7,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51346,51508,131269,129124,139174,133331,139601,144320,139967,142880,148983,142900,154360,146260,150727,150284,148151,150808,145637,149068,145155,140440,141569,136751,135262,131256,130982,129715,271114,210334,167843,128480,88397",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3403424,3686400,196608,,false,,,
18,A,basic,distributed,,,0.11.0,9e15cf0e,2048,0,true,3,512,5,0,59,0,"6,9,11,13,14,16,17,17,18,20,21,22,23,25,26,27,26,26,26,25,23,22,21,20,20,20,20,20,20,20,20,20,10,20,20,20,20,20,20,20,20,20,21,23,24,25,27,27,27,27,26,25,23,22,21,19,18,18,16,10,14,11,9,7",20,54,1073,"32,10",1412,"31,8,1686",0,63,6,80,2732,65536,,1263,"63,31",510,1836,"19,7,2294",5190,"4,32",2027,"18,8",1326,1,1958,41,1263,"63,31",1775,"63,29,3136",845881,3594,1254341,2210410,65536,1024,0,0,733,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1179648,1310720,1376256,1441792,1507328,1638400,1703936,1769472,851968,851968,851968,819200,753664,720896,688128,655360,655360,655360,655360,655360,655360,655360,655360,655360,327680,655360,655360,655360,655360,655360,655360,655360,655360,655360,688128,753664,786432,819200,884736,884736,884736,1769472,1703936,1638400,1507328,1441792,1376256,1245184,1179648,1179648,1048576,327680,917504,720896,589824,458752",1264,0,0,0,0,0,0,0,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109059,161758,190516,213248,169444,212597,231754,249296,267295,307810,323147,351947,370831,416776,436093,468140,479853,508343,533243,536222,557525,578906,608167,616849,620138,613717,620785,618645,621954,616078,626381,621514,643696,648447,656528,647078,655267,652260,662213,659108,665293,665946,665142,638604,615996,600672,589450,563123,533306,519017,497352,480727,439757,422624,400471,368713,340835,332998,296001,331305,256952,208203,165929,128385",5,1,4148,0,38,5,1052.5941666666668,4,3600,0,2985391,3686400,1114112,,true,,,
18,A,basic,detour,,,0.11.0,25b92999,2048,0,true,3,512,5,0,56,0,"6,9,11,13,14,16,17,17,17,18,18,18,17,18,18,18,17,17,17,16,14,13,12,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,12,14,15,16,18,18,18,19,19,19,19,19,19,18,18,18,16,10,14,11,9,7",31,54,1653,"32,10",2288,"31,8,1776",0,63,6,76,2894,65536,,2228,"21,7",970,2773,"19,7,2930",7702,"4,32",3147,"19,8",2452,2,1319,44,1995,"63,33",2657,"63,30,3237",2606381,7024,0,3276579,65536,1024,0,0,950,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1114112,1179648,1179648,1179648,1114112,1179648,1179648,1179648,1114112,1114112,1114112,1048576,917504,851968,786432,720896,720896,720896,720896,720896,720896,720896,720896,720896,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,786432,917504,983040,1048576,1179648,1179648,1179648,1245184,1245184,1245184,1245184,1245184,1245184,1179648,1179648,1179648,1048576,327680,917504,720896,589824,458752",900,0,0,0,0,0,0,0,23,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109532,164660,210375,242717,177496,236924,255768,267332,285223,317482,322786,331619,316513,342356,346401,346660,328824,328544,325975,314356,267097,258903,237435,210676,211850,208795,219815,210064,207726,217475,202610,212484,104858,193558,193630,202624,196572,195245,203378,193801,193464,195067,216810,263831,282832,305604,343071,334306,345094,366735,368935,362058,366099,375424,372574,352028,354422,360271,314194,336151,259636,207898,168975,131064",5,1,6553,0,39,5,1086.9180555555556,4,3600,0,2820906,3686400,1114112,,true,,,
19,A,basic,straight,,,0.11.0,f9697c12,2048,0,true,3,512,9,0,88,0,"0,0,0,1,4,4,6,7,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,9,7,5",20,50,136,"33,27",222,"33,27,1542",0,8,38,92,2332,65536,,292,"44,27",106,400,"45,27,3450",18993,"4,32",2080,"28,32",2029,7,2556,12,139,"63,32",184,"63,31,3301",12386319,3598,3680421,0,65536,1024,0,0,290,",,,65536,131072,131072,131072,152917,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,589824,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,196608,720896,589824,458752,327680",673,0,0,0,0,0,0,0,7,"0,0,0,1,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","94877,139612,178554,77003,28635,63809,65647,66547,68150,71031,72131,74621,74876,78964,76702,81715,82286,83925,87585,87500,90621,90834,92295,95208,97611,93682,101891,98435,102498,105654,101956,109303,91193,116534,124183,129218,125961,130843,140484,132997,142192,142931,142604,141239,148271,139827,143137,145179,144482,145756,146859,139930,134258,137413,135713,130412,128161,122255,120529,268907,212053,165374,126643,93332",5,1,17967,0,24,5,1271.1722222222222,4,3600,0,3395744,3686400,131072,,false,,,
19,A,basic,distributed,,,0.11.0,a72161fc,2048,0,true,3,512,9,0,59,0,"6,9,11,13,14,16,17,17,18,20,21,22,23,25,26,27,26,26,26,25,23,22,21,20,20,20,20,20,20,20,20,20,14,20,20,20,20,20,20,20,20,20,21,23,24,25,27,27,27,27,26,25,23,22,21,19,18,18,16,10,14,11,9,7",20,50,1131,"31,9",1396,"31,8,2067",0,63,6,80,2733,65536,,1610,"63,29",514,1856,"19,7,3173",5193,"4,32",2056,"19,8",1905,1,2477,41,1610,"63,29",1715,"63,30,3509",846544,3594,1408149,2209550,65536,1024,0,0,733,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1179648,1310720,1376256,1441792,1507328,1638400,1703936,1769472,851968,851968,851968,819200,753664,720896,688128,655360,655360,655360,655360,655360,655360,655360,655360,655360,458752,655360,655360,655360,655360,655360,655360,655360,655360,655360,688128,753664,786432,819200,884736,884736,884736,1769472,1703936,1638400,1507328,1441792,1376256,1245184,1179648,1179648,1048576,327680,917504,720896,589824,458752",1268,0,0,0,0,0,0,0,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","110757,161627,195476,212299,168405,213759,236226,242980,273249,305002,322776,355206,374492,417878,434111,461771,483811,504253,529954,544795,563159,581236,603865,626571,619507,613309,620405,610552,622997,627444,614325,622542,635077,645548,642385,649737,651285,655645,657674,663301,664291,667916,660782,641891,612892,614900,582488,560057,533661,517174,498160,476952,436854,429379,397863,367162,340792,336866,294359,326119,263278,206007,160293,124102",5,1,4147,0,39,5,1052.6577777777777,4,3600,0,2984511,3686400,1114112,,true,,,
19,A,basic,detour,,,0.11.0,25b92999,2048,0,true,3,512,9,0,56,0,"6,9,11,13,14,16,17,17,17,18,18,18,17,18,18,18,17,17,17,16,14,13,12,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,12,14,15,16,18,18,18,19,19,19,19,19,19,18,18,18,16,10,14,11,9,7",31,50,1653,"32,10",2288,"31,8,1776",0,63,6,76,2894,65536,,2228,"21,7",970,2773,"19,7,2930",7702,"4,32",3147,"19,8",2452,2,1319,44,1995,"63,33",2657,"63,30,3237",2606381,7024,0,3276579,65536,1024,0,0,950,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1114112,1179648,1179648,1179648,1114112,1179648,1179648,1179648,1114112,1114112,1114112,1048576,917504,851968,786432,720896,720896,720896,720896,720896,720896,720896,720896,720896,327680,720896,720896,720896,720896,720896,720896,720896,720896,720896,786432,917504,983040,1048576,1179648,1179648,1179648,1245184,1245184,1245184,1245184,1245184,1245184,1179648,1179648,1179648,1048576,327680,917504,720896,589824,458752",900,0,0,0,0,0,0,0,23,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109532,164660,210375,242717,177496,236924,255768,267332,285223,317482,322786,331619,316513,342356,346401,346660,328824,328544,325975,314356,267097,258903,237435,210676,211850,208795,219815,210064,207726,217475,202610,212484,104858,193558,193630,202624,196572,195245,203378,193801,193464,195067,216810,263831,282832,305604,343071,334306,345094,366735,368935,362058,366099,375424,372574,352028,354422,360271,314194,336151,259636,207898,168975,131064",5,1,6553,0,39,5,1086.9180555555556,4,3600,0,2820906,3686400,1114112,,true,,,
20,A,basic,straight,,,0.11.0,c8e93134,2048,65536,true,3,512,1,0,16,0,"5,7,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0",131,58,3224,"31,28",3730,"31,35,3254",0,63,6,44,-1,0,"4,32,3",11462,"0,32",2920,11462,"0,32,3600",14020,"4,32",13112,"2,32",3599,5,3599,84,11462,"0,32",11458,"0,32,3599",39403407,248171,1696587,0,65536,1024,0,0,2393,"327680,458752,589824,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,720896,65536,131072,131072,196608,196608,196608,196608,196608,196608,196608,196608,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,,,,,",605,0,0,0,0,0,0,0,55,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0","90978,127606,162982,198899,195941,198433,197356,201364,199525,204463,202138,206788,203209,207252,202991,207482,202930,207809,202945,208275,203260,208431,203422,208498,203065,211425,204131,210095,205514,204769,218298,202475,0,68651,74521,74880,81985,80189,86023,86254,88525,91157,94299,90482,93580,95476,99208,97614,96313,98818,99015,92877,95289,89842,92678,93121,89352,90932,91165,244579,206178,162188,122809,89408",5,1,12999,0,2,5,1182.0936111111112,1,3600,4076003,1629839,3686400,720896,,true,,,
20,A,basic,distributed,,,0.11.0,848934cb,2048,65536,true,3,512,1,0,56,0,"6,9,11,13,14,16,17,17,18,20,21,22,23,25,26,27,26,26,26,25,23,22,21,20,20,20,20,20,20,20,20,20,6,20,20,20,20,20,20,20,20,20,21,23,24,25,27,27,27,27,26,25,23,22,21,19,18,18,16,10,14,11,9,7",23,58,1748,"31,30",2359,"31,34,2601",0,63,6,79,2772,0,"4,32,3",1505,"31,36",558,1977,"30,28,1590",4142,"4,32",2359,"31,34",2601,1,1288,44,1359,"63,32",1516,"63,29,2014",21938,1717,1213621,2066935,65536,1024,0,0,786,"393216,589824,720896,851968,917504,1048576,1114112,1114112,1179648,1310720,1376256,1441792,1507328,1638400,1703936,1769472,851968,851968,851968,819200,753664,720896,688128,655360,655360,655360,655360,655360,655360,655360,655360,655360,196608,655360,655360,655360,655360,655360,655360,655360,655360,655360,688128,753664,786432,819200,884736,884736,884736,1769472,1703936,1638400,1507328,1441792,1376256,1245184,1179648,1179648,1048576,327680,917504,720896,589824,458752",1260,0,0,0,0,0,0,0,20,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","109648,162971,206966,222517,195381,250271,268697,285161,314444,358228,386640,406224,430398,467444,502533,524028,552167,584856,607546,644434,663467,671604,689708,692284,695542,709202,682515,691935,687454,700550,664673,670437,646920,665320,669547,669258,676534,676465,684961,681879,692093,678940,690823,654564,634043,605779,598693,566968,553836,523722,509987,489792,450408,427807,407966,368136,345695,331915,295685,329976,252211,201810,166235,126720",5,1,3107,0,29,5,1023.1369444444445,4,3600,906436,2946279,3686400,1114112,,false,,,
