pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldRatio,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
8,B,perturbation,distributed,1,9,0.8.0,87ddbf38,65536,3,4096,95,0,"0,0,0,1,9,10,10,12,13,15,16,18,17,17,17,19,17,17,17,17,13,11,10,9,9,10,10,10,10,10,12,14,8,8,8,8,8,8,8,8,8,9,9,12,14,15,17,18,18,18,19,19,18,17,16,14,15,15,14,6,11,10,8,3",36,56,0,63,6,88,2457,4148,"4,32",3644,"60,34",1781,1,31,5,0,0,[object Object],65536,1024,0,0,430,",,,65536,589824,655360,655360,786432,851968,983040,1048576,1179648,557056,557056,557056,622592,557056,557056,557056,557056,425984,360448,327680,294912,294912,327680,327680,327680,327680,327680,393216,458752,262144,262144,262144,262144,262144,262144,262144,262144,262144,294912,294912,393216,458752,491520,557056,589824,589824,589824,622592,622592,1179648,1114112,1048576,917504,983040,983040,917504,196608,720896,655360,524288,196608",858,0,0,11,"0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,145994,116507,146343,169066,190149,223262,246313,268992,293641,325816,344927,360004,390157,424876,445423,452011,480647,529140,570685,588836,603957,604991,605622,606141,606680,607104,606719,589229,593445,612417,612062,611850,611193,611566,611034,610892,610358,610158,609786,607349,561836,491587,467079,451011,422554,394467,382583,357121,322514,309156,287662,252585,232952,232829,231095,198016,213556,160402,131397,104221,63038",5,1,3124,[object Object],5,1034.1030555555556,4,3600,3267711,3686400,655360,37,,33,,
8,B,perturbation,distributed,1,10,0.8.0,1dd2e772,65536,3,4096,94,0,"0,0,0,3,9,10,11,12,13,14,16,17,17,18,18,17,17,19,18,16,14,13,10,9,9,9,9,9,9,9,11,13,7,7,8,8,8,8,8,8,8,9,9,11,13,15,16,17,18,20,20,19,20,18,17,16,16,15,14,7,11,10,8,2",36,56,0,63,6,88,2467,4145,"4,32",3696,"60,34",1650,1,26,6,0,0,[object Object],65536,1024,0,0,441,",,,98304,589824,655360,720896,786432,851968,917504,1048576,1114112,557056,589824,589824,557056,557056,622592,589824,524288,458752,425984,327680,294912,294912,294912,294912,294912,294912,294912,360448,425984,229376,229376,262144,262144,262144,262144,262144,262144,262144,294912,294912,360448,425984,491520,524288,557056,589824,655360,655360,622592,1310720,1179648,1114112,1048576,1048576,491520,917504,152917,720896,655360,524288,131072",891,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,1,1,1,1",",,,135513,117126,145880,171742,205711,225597,245385,268698,302940,324078,347158,377443,401216,416916,428826,472702,494113,488944,544375,605372,624475,624663,624233,623874,623442,623039,623700,641772,660245,617672,619191,619937,620742,621564,621977,622859,623416,624227,624784,625536,615169,537338,493921,469345,447732,430020,407402,375944,353799,319918,311844,288856,262061,248680,240754,217459,232858,150346,125225,98814,61392",5,1,3121,[object Object],5,1034.1038888888888,4,3600,3258104,3686400,720896,8,,33,,
9,B,basic,straight,,,0.8.0,a48d404d,512,3,4096,98,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,56,0,46,63,93,2290,18989,"4,32",2072,"27,32",253,7,164,2,12386763,3598,[object Object],65536,1024,0,0,249,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",310,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51573,48140,54400,55530,56269,57249,58502,59618,61104,62292,63994,65602,67375,69062,70861,72617,74277,76077,76302,72536,72562,72550,72543,72572,72543,72562,72553,72536,,,,,",5,1,17964,[object Object],5,1271.1730555555555,4,3600,3439175,3686400,196608,,false,46,,
9,B,basic,distributed,,,0.8.0,f460e690,512,3,4096,95,0,"0,0,0,2,9,10,10,12,13,14,15,16,16,16,15,16,16,17,15,14,13,13,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,11,13,15,17,17,18,18,17,17,17,15,14,15,14,14,8,11,10,8,3",47,56,0,63,6,87,2486,5036,"4,32",4765,"60,34",3423,1,60,5,1178577,10113,[object Object],65536,1024,0,0,460,",,,65536,589824,655360,655360,786432,851968,917504,983040,524288,524288,524288,491520,524288,524288,557056,491520,458752,425984,425984,294912,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,196608,360448,425984,491520,557056,557056,589824,589824,557056,557056,1114112,983040,917504,983040,917504,917504,262144,720896,655360,524288,196608",796,2295,0,12,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1",",,,148659,119188,149838,169984,189168,221169,240487,260256,279394,306200,327216,345477,365898,384104,411420,435199,440879,429961,472243,562542,588019,589762,589744,589726,589622,589576,589542,589484,589438,588939,589302,589447,589332,589302,589277,589265,589302,589302,589302,589302,575282,501669,463929,431879,411627,390448,375780,342737,327279,314464,281081,267337,251985,226941,238869,221759,221775,150963,127661,103073,70674",5,1,4012,[object Object],5,1038.8227777777777,4,3600,3237330,3686400,655360,,true,46,,
9,B,basic,detour,,,0.8.0,0fcddfb7,512,3,4096,94,0,"0,0,0,0,8,9,10,12,13,14,13,14,14,14,13,14,14,15,13,12,11,11,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,9,11,12,13,15,16,16,15,16,16,16,16,15,15,14,7,11,10,8,1",102,56,0,63,6,85,2565,10249,"60,34",10249,"60,34",1151,3,1151,6,4233244,9463,[object Object],65536,1024,0,0,555,",,,,524288,589824,655360,786432,851968,917504,851968,917504,917504,917504,851968,917504,917504,983040,851968,786432,720896,720896,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,524288,589824,720896,786432,851968,983040,1048576,1048576,983040,1048576,1048576,1048576,1048576,491520,983040,917504,152917,720896,655360,524288,65536",716,2719,0,14,"0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1",",,,145957,128373,152064,166047,180385,210972,217402,213866,217520,242136,241538,224957,224939,249800,251103,232851,213063,200533,180557,140654,108480,105912,105701,105564,105439,105341,105254,105162,105078,104122,104896,104804,104724,104604,104544,104436,104350,104256,104167,110457,150353,177738,202553,232489,242362,253312,270066,251057,255780,269191,249986,258360,271285,252432,254902,239435,210662,153406,142098,115990,62328",5,1,3568,[object Object],5,1035.9658333333334,4,3600,3156699,3686400,655360,,true,46,,
9,B,perturbation,distributed,1,1,0.8.0,2f5a0a6d,512,3,4096,95,0,"0,0,0,4,9,10,11,12,13,15,16,16,17,16,16,16,18,16,15,15,12,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,11,13,14,16,17,17,17,17,18,17,16,15,14,15,15,14,7,11,10,8,3",39,56,0,63,6,88,2476,4970,"4,32",3972,"60,34",2566,1,57,5,795430,6081,[object Object],65536,1024,0,0,451,",,,131072,589824,655360,720896,786432,851968,983040,1048576,524288,557056,524288,524288,524288,589824,524288,491520,491520,393216,327680,262144,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,294912,360448,425984,458752,524288,557056,557056,557056,557056,589824,1114112,1048576,983040,917504,983040,983040,917504,229376,720896,655360,524288,196608",816,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,0,133837,119488,150001,171732,205631,222874,243439,276665,294638,316628,343249,360673,372459,401357,431640,428199,439951,480175,550892,571414,586846,587375,587435,587313,587375,587375,587435,587313,587375,587458,587435,587313,587375,587375,587435,587313,587375,587375,587435,576594,495128,455419,428752,410937,391556,369101,354738,336902,307530,295108,278289,244754,227166,229064,230488,198793,212961,159058,131474,104912,69011",5,1,3945,[object Object],5,1038.8355555555556,4,3600,3248640,3686400,720896,34,,46,,
9,B,perturbation,distributed,1,2,0.8.0,b89f5c3a,512,3,4096,95,0,"0,0,0,2,9,10,10,11,13,14,15,15,15,16,16,16,15,15,15,15,15,12,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,11,13,14,16,18,19,18,18,18,17,16,14,16,15,14,7,11,10,8,3",47,56,0,63,6,87,2482,5100,"4,32",4741,"60,34",2808,1,64,5,1227978,6372,[object Object],65536,1024,0,0,456,",,,65536,589824,655360,655360,720896,851968,917504,983040,491520,491520,524288,524288,524288,491520,491520,491520,491520,491520,393216,327680,262144,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,294912,360448,425984,458752,524288,589824,622592,589824,589824,589824,1114112,1048576,917504,1048576,491520,917504,152917,720896,655360,524288,196608",814,2083,0,12,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,3,1,1,1,1",",,,146862,116157,148014,170036,187266,204886,236545,258059,277064,294707,312824,334762,358923,380643,400990,419264,422037,438992,477024,539649,560896,578231,579400,579267,579400,579267,579400,579267,579400,579189,579400,579267,579400,579267,579400,579267,579400,579267,579400,579267,561214,471993,452385,434541,416900,404541,371931,354936,337166,309428,293884,259925,251405,242255,236137,218238,225067,147785,125215,100319,68341",5,1,4076,[object Object],5,1038.8072222222222,4,3600,3241714,3686400,655360,13,,46,,
9,B,perturbation,distributed,1,3,0.8.0,fb5bd5ca,512,3,4096,94,0,"0,0,0,3,9,10,11,12,13,15,16,17,18,18,17,17,18,19,17,16,16,13,11,9,9,9,9,9,9,9,11,13,7,7,7,8,8,8,9,9,9,9,10,13,14,15,17,18,18,18,19,17,18,18,15,15,16,14,14,6,10,10,8,3",42,56,0,63,6,87,2488,4944,"4,32",4273,"60,34",3137,1,60,6,902554,6230,[object Object],65536,1024,0,0,465,",,,98304,589824,655360,720896,786432,851968,983040,1048576,1114112,589824,589824,557056,557056,589824,622592,557056,524288,524288,425984,360448,294912,294912,294912,294912,294912,294912,294912,360448,425984,229376,229376,229376,262144,262144,262144,294912,294912,294912,294912,327680,425984,458752,491520,557056,589824,589824,589824,622592,557056,1179648,1179648,983040,983040,1048576,917504,917504,196608,655360,655360,524288,196608",901,0,0,12,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,0,133322,118690,148941,171519,205072,222095,243221,276038,298163,323335,350337,370934,386647,400762,441885,464076,459613,475297,533886,600578,616494,616567,616236,616138,615837,615291,615559,633916,654215,607425,609444,609740,610479,611031,611718,612198,612870,614123,614571,606018,532884,483222,457275,435405,420437,401788,378872,358033,328252,317523,297467,266051,260838,247825,239275,216725,229383,148353,124539,98772,68857",5,1,3920,[object Object],5,1037.8569444444445,4,3600,3235568,3686400,720896,5,,46,,
9,B,perturbation,distributed,1,4,0.8.0,21d4a12e,512,3,4096,94,0,"0,0,0,2,9,10,10,12,13,15,16,17,17,17,17,17,19,17,16,16,15,11,10,9,9,9,9,9,10,10,12,14,8,8,8,8,8,8,8,8,8,8,9,12,14,15,17,18,19,18,18,19,19,17,16,15,14,14,14,6,11,10,8,3",40,56,0,63,6,88,2473,5132,"4,32",4045,"60,34",1788,1,63,6,970238,6159,[object Object],65536,1024,0,0,447,",,,65536,589824,655360,655360,786432,851968,983040,1048576,1114112,557056,557056,557056,557056,622592,557056,524288,524288,491520,360448,327680,294912,294912,294912,294912,294912,327680,327680,393216,458752,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,294912,393216,458752,491520,557056,589824,622592,589824,589824,622592,1245184,1114112,1048576,983040,917504,917504,917504,196608,720896,655360,524288,196608",851,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146679,116086,147103,168811,191404,219918,240297,262387,284120,304439,334618,351201,364707,396818,425366,445150,444483,471169,533794,576132,594840,596303,596799,597412,597845,598242,598490,582588,595358,600008,600957,600681,599793,599263,598890,598528,598581,598140,597522,597282,563650,478242,456594,435813,421672,387829,361661,352073,332193,300086,287992,266892,234952,228792,231013,199939,217429,155552,129523,103816,69918",5,1,4108,[object Object],5,1039.7847222222222,4,3600,3252034,3686400,655360,45,,46,,
9,B,perturbation,distributed,1,5,0.8.0,bae11b34,512,3,4096,93,0,"0,0,0,3,9,11,11,12,14,15,16,18,18,17,18,19,18,18,18,15,14,13,10,9,9,9,9,9,9,9,11,13,7,7,8,8,8,8,8,8,8,8,11,13,14,16,17,17,19,19,17,18,19,17,16,15,15,15,14,7,11,10,8,3",41,56,0,63,6,87,2486,4880,"4,32",4137,"60,34",2159,1,61,7,785935,6163,[object Object],65536,1024,0,0,462,",,,98304,589824,720896,720896,786432,917504,983040,1048576,1179648,589824,557056,589824,622592,589824,589824,589824,491520,458752,425984,327680,294912,294912,294912,294912,294912,294912,294912,360448,425984,229376,229376,262144,262144,262144,262144,262144,262144,262144,262144,360448,425984,458752,524288,557056,557056,622592,622592,557056,589824,1245184,557056,1048576,983040,491520,983040,917504,152917,720896,655360,524288,196608",898,0,0,12,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,3,1,1,1,1",",,,135055,118690,152527,189206,207220,226512,259510,280300,303676,335594,353942,368484,406909,436702,447358,469033,478171,501646,576002,610723,614842,613917,613608,613104,612780,612316,612828,633769,656186,608811,608593,609072,609747,610246,610872,611449,612186,612903,613031,600054,530370,493795,455377,440791,421176,399267,370960,346658,343357,320209,284396,277777,256682,230006,242983,219004,226696,151722,126769,100784,68857",5,1,3856,[object Object],5,1037.8725,4,3600,3238150,3686400,720896,2,,46,,
9,B,perturbation,distributed,1,6,0.8.0,275e2cb3,512,3,4096,94,0,"0,0,0,2,9,10,10,11,12,14,16,17,17,16,16,16,17,17,18,16,15,14,12,10,9,9,9,9,9,9,11,13,8,8,8,8,8,8,8,8,8,8,8,9,12,14,16,18,18,19,19,19,19,18,16,15,15,14,14,7,11,10,8,3",45,56,0,63,6,88,2479,5196,"4,32",4573,"60,34",2612,1,66,6,1227867,6333,[object Object],65536,1024,0,0,453,",,,65536,589824,655360,655360,720896,786432,917504,1048576,1114112,557056,524288,524288,524288,557056,557056,589824,524288,491520,458752,393216,327680,294912,294912,294912,294912,294912,294912,360448,425984,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,294912,393216,458752,524288,589824,589824,622592,622592,622592,1245184,1179648,1048576,983040,983040,917504,917504,152917,720896,655360,524288,196608",859,2052,0,11,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1",",,,145969,114201,146088,168802,187372,203280,223812,255893,279776,298837,316516,334348,355541,380487,389534,419302,445988,457967,497090,543255,560719,577580,578879,579393,579904,580417,579748,553564,558870,585879,585888,585730,585127,585283,585027,584962,584346,584046,583451,583899,581698,528848,457676,431965,422661,395472,380738,359140,330766,314442,281959,266751,251018,223964,234281,219006,224192,149420,126244,101581,68977",5,1,4172,[object Object],5,1039.7727777777777,4,3600,3244636,3686400,655360,22,,46,,
9,B,perturbation,distributed,1,7,0.8.0,1a0cf184,512,3,4096,94,0,"0,0,0,3,9,10,11,12,13,15,17,17,17,17,18,17,17,18,18,15,14,13,10,9,9,9,9,10,10,10,12,14,8,8,8,8,8,8,8,8,8,8,9,12,14,15,18,18,18,19,18,18,18,17,15,14,14,14,13,7,11,10,7,3",42,56,0,63,6,88,2479,5076,"4,32",4244,"61,34",2466,1,62,6,940436,6175,[object Object],65536,1024,0,0,454,",,,98304,589824,655360,720896,786432,851968,983040,1114112,557056,557056,557056,589824,557056,557056,589824,589824,491520,458752,425984,327680,294912,294912,294912,294912,327680,327680,327680,393216,458752,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,294912,393216,458752,491520,589824,589824,589824,622592,589824,589824,1179648,1114112,983040,917504,917504,917504,851968,229376,720896,655360,458752,196608",864,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,0,133207,115869,148059,172847,205193,222872,243076,265617,297038,315362,331271,355387,385793,402012,412174,443639,457534,477794,542554,580377,585935,586260,586795,587418,587668,588247,587599,571397,584721,590779,591123,590977,590589,590563,590022,589444,588957,589108,588353,584937,534059,473121,446706,430168,402961,387072,352595,331257,317826,304289,269832,247765,238908,229087,214217,197489,207853,146225,118821,97673,71750",5,1,4052,[object Object],5,1038.8133333333333,4,3600,3245836,3686400,720896,26,,46,,
9,B,perturbation,distributed,1,8,0.8.0,08caa0ee,512,3,4096,94,0,"0,0,0,2,9,10,10,12,13,14,15,17,17,17,17,19,17,17,18,18,15,14,12,10,9,9,9,9,9,9,11,13,7,7,7,8,8,8,8,8,8,8,8,11,13,15,16,17,18,18,20,18,20,17,17,14,16,14,13,8,10,10,8,3",44,56,0,63,6,87,2481,5000,"4,32",4401,"60,34",2202,1,65,6,1033740,6303,[object Object],65536,1024,0,0,456,",,,65536,589824,655360,655360,786432,851968,917504,983040,1114112,557056,557056,557056,622592,557056,557056,589824,589824,491520,458752,393216,327680,294912,294912,294912,294912,294912,294912,360448,425984,229376,229376,229376,262144,262144,262144,262144,262144,262144,262144,262144,240298,425984,491520,524288,557056,589824,589824,655360,589824,1310720,1114112,1114112,917504,1048576,917504,851968,262144,655360,655360,524288,196608",889,0,0,12,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,148659,118385,148778,169463,188540,220376,239814,260449,282587,314056,331723,347856,374690,406302,422654,431348,465127,483422,524654,571622,588822,604483,604918,604551,604241,604200,604784,627396,652679,599607,600611,600942,601697,602202,602784,603364,604494,605098,605444,605111,591061,499361,471545,437736,423168,406758,394005,371259,346989,325554,301706,281247,255921,245485,230652,225444,238427,148434,123188,97077,60738",5,1,3976,[object Object],5,1038.826111111111,4,3600,3243146,3686400,655360,17,,46,,
9,B,perturbation,distributed,1,9,0.8.0,a5286a3b,512,3,4096,94,0,"0,0,0,3,9,10,10,12,13,15,16,18,17,17,17,19,17,17,18,17,13,11,10,9,9,9,9,10,10,10,12,14,8,8,8,8,8,8,8,8,8,9,9,12,14,15,17,18,18,18,19,19,18,17,16,14,14,14,14,7,11,10,8,3",37,56,0,63,6,88,2469,5112,"4,32",3793,"61,34",3327,1,65,6,845704,4708,[object Object],65536,1024,0,0,443,",,,98304,589824,655360,655360,786432,851968,983040,1048576,1179648,557056,557056,557056,622592,557056,557056,589824,557056,425984,360448,327680,294912,294912,294912,294912,327680,327680,327680,393216,458752,262144,262144,262144,262144,262144,262144,262144,262144,262144,294912,294912,393216,458752,491520,557056,589824,589824,589824,622592,622592,1179648,1114112,1048576,917504,917504,917504,917504,229376,720896,655360,524288,196608",857,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,148659,118018,148940,169727,189252,220754,241202,262385,286416,316814,334831,350258,377540,408711,426789,432946,459798,508367,551515,570339,585529,586939,587484,587840,588477,589266,588669,566612,572129,593333,593626,593297,592899,592736,592281,592675,592193,592005,591262,589016,540795,470098,446591,432121,406369,380648,370270,347477,315144,303027,283363,249198,230348,230468,230900,199668,211870,160741,132146,105436,70203",5,1,4088,[object Object],5,1038.8041666666666,4,3600,3255862,3686400,655360,57,,46,,
9,B,perturbation,distributed,1,10,0.8.0,16d8463a,512,3,4096,94,0,"0,0,0,3,9,10,11,12,13,14,16,17,17,18,18,17,17,19,18,16,14,13,10,9,9,9,9,9,9,9,11,13,7,7,7,8,8,8,8,8,8,8,8,11,13,15,16,17,18,20,20,19,19,18,17,15,16,14,14,6,10,10,8,3",44,56,0,63,6,88,2479,4970,"4,32",4420,"60,34",2107,1,58,6,1007376,6315,[object Object],65536,1024,0,0,454,",,,98304,589824,655360,720896,786432,851968,917504,1048576,1114112,557056,589824,589824,557056,557056,622592,589824,524288,458752,425984,327680,294912,294912,294912,294912,294912,294912,294912,360448,425984,229376,229376,229376,262144,262144,262144,262144,262144,262144,262144,262144,360448,425984,491520,524288,557056,589824,655360,655360,622592,622592,1179648,1114112,491520,1048576,917504,917504,196608,655360,655360,524288,196608",890,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1",",,0,133101,116975,148007,172695,205372,223033,241160,263004,295900,315813,339362,366794,388984,403314,415625,456071,475842,470471,527340,589478,609591,609881,609569,609042,608756,608614,609198,630457,653781,602537,603955,604368,605002,605634,606266,606862,607526,608409,609077,609802,598568,518766,474363,451268,431435,416379,395974,366556,346094,313424,306060,284832,258679,247113,240554,217991,229240,147536,124022,98126,68350",5,1,3945,[object Object],5,1038.8352777777777,4,3600,3245155,3686400,720896,24,,46,,
10,B,basic,straight,,,0.8.0,906716cf,65536,9,4096,98,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0",38,50,0,63,63,93,2273,4164,"4,32",3868,"6,32",42,1,29,2,0,0,[object Object],65536,1024,0,0,232,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",267,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,,0,12967,15628,18728,21201,23235,24958,26562,27930,29237,30356,31436,32356,33251,34109,34844,35565,36256,36839,37397,37964,39590,40103,40070,40284,40686,41221,41959,42955,43968,49833,50288,51201,53017,54009,55491,56713,58002,59793,61492,62962,65055,66607,68681,70215,72340,72580,68892,68957,69013,69077,69133,69198,69254,69318,69374,,,,,",5,1,3140,[object Object],5,1038.0897222222222,4,3600,3456330,3686400,196608,,false,31,,
