pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
42,A,basic,distributed,,,0.10.0,aee7f777,8192,65536,512,9,4096,95,0,"0,0,0,6,9,10,11,13,14,15,16,17,17,18,17,17,18,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",29,50,0,63,6,88,2475,26360,"4,32,76",0,,,0,,4897,"4,32",2983,"61,34",2085,1,76,5,669808,3593,1031705,2445779,65536,1024,0,0,449,",,,196608,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,557056,557056,589824,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",799,1155,0,0,1155,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,142812,126758,154843,174024,193640,225808,245493,265222,284681,311946,333952,352673,373829,393147,421185,445110,451379,443073,486609,571633,597932,599646,599792,599558,599671,599621,599818,599558,599646,600059,599818,599535,599671,599646,599792,599558,599671,599621,599818,599558,584001,509190,470888,438668,417929,398479,381991,347640,332286,318605,284176,270670,254823,229644,240684,221387,219928,159179,136319,111905,73110",5,1,3873,0,59,5,1034.3769444444445,4,3600,14352,3249506,3686400,720896,,true,,,
42,A,basic,detour,,,0.10.0,afec107a,8192,65536,512,9,4096,93,0,"0,0,0,7,9,10,10,12,13,14,14,15,15,15,15,15,15,15,15,14,13,11,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,14,15,16,16,16,16,16,17,16,16,16,15,14,8,12,10,9,4",36,50,0,63,6,85,2567,29664,"4,32,46",0,,,0,,4484,"4,32",3665,"60,34",1776,1,46,7,392408,6287,0,3436759,65536,1024,0,0,554,",,,458752,589824,655360,655360,786432,851968,917504,917504,983040,983040,983040,983040,983040,983040,983040,983040,917504,851968,720896,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,917504,983040,1048576,1048576,1048576,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,589824,262144",727,8051,0,0,8051,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,137925,136704,157439,170103,185653,216577,223138,218023,222098,246363,246626,229411,230450,255135,256822,237820,216424,203957,184769,143418,108334,105180,105018,104900,104809,104718,104620,104528,104424,103374,104234,104135,104055,103977,103900,103865,103807,103771,103726,112686,153483,179333,204028,234984,244979,258545,274884,255174,259988,272913,253215,261961,274006,254597,255700,239749,224785,167908,149469,125003,88930",5,1,3460,0,58,5,1033.0055555555555,4,3600,14344,3152337,3686400,655360,,true,,,
43,A,basic,straight,,,0.10.0,28293700,8192,65536,512,63,4096,98,0,"0,1,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,0,0,43,63,93,2286,0,"4,32,17",0,,,0,,13476,"4,32",2040,"6,32",61,5,136,2,8387504,3598,3557201,0,65536,1024,0,0,245,",65536,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",316,0,0,0,0,0,0,0,6,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",0,24399,42451,25048,47314,47750,48188,48617,49041,49462,49879,50305,50722,51073,51398,51720,52040,52358,52675,52989,53302,53612,53921,54687,54557,54252,53717,53467,53315,53307,53508,53847,60987,61472,62300,63131,64156,65312,66928,68152,70056,71338,73233,74600,76516,77823,79774,81642,81977,77339,77318,77322,77363,77314,77337,77336,77318,77322,,,,,",5,1,12451,0,2,5,1020.6130555555555,4,3600,14376,3443129,3686400,196608,,false,,,
43,A,basic,distributed,,,0.10.0,c43a89c2,8192,65536,512,63,4096,95,0,"0,0,0,6,9,10,11,13,14,15,16,17,17,18,17,17,18,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",29,0,0,63,6,88,2475,26360,"4,32,76",0,,,0,,4897,"4,32",2983,"61,34",2085,1,76,5,669808,3593,1031705,2445779,65536,1024,0,0,449,",,,196608,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,557056,557056,589824,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",800,1156,0,0,1156,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,142812,126758,154843,174024,193640,225808,245493,265222,284681,311946,333952,352673,373829,393147,421185,445110,451379,443073,486609,571633,597932,599646,599792,599558,599671,599621,599818,599558,599646,599646,599818,599535,599671,599646,599792,599558,599671,599621,599818,599558,584001,509190,470888,438668,417938,398480,381987,347645,332281,318576,284216,270661,254810,229634,240676,221409,219928,159179,136319,111905,73110",5,1,3873,0,59,5,1034.3769444444445,4,3600,14352,3249475,3686400,720896,,true,,,
43,A,basic,detour,,,0.10.0,7390bd48,8192,65536,512,63,4096,93,0,"0,0,0,7,9,10,10,12,13,14,14,15,15,15,15,15,15,15,15,14,13,11,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,14,15,16,16,16,16,16,17,16,16,16,15,14,8,12,10,9,4",36,0,0,63,6,85,2567,29664,"4,32,46",0,,,0,,4484,"4,32",3665,"60,34",1771,1,46,7,392406,6286,0,3436759,65536,1024,0,0,554,",,,458752,589824,655360,655360,786432,851968,917504,917504,983040,983040,983040,983040,983040,983040,983040,983040,917504,851968,720896,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,917504,983040,1048576,1048576,1048576,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,589824,262144",729,8051,0,0,8051,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,137925,136704,157439,170103,185653,216577,223138,218023,222098,246363,246626,229411,230450,255135,256822,237820,216424,203957,184769,143418,108334,105180,105018,104900,104809,104718,104620,104528,104424,104325,104234,104135,104055,103977,103900,103865,103807,103771,103726,112686,153483,179333,204028,234984,244979,258538,274891,255162,259992,272922,253222,261980,274003,254568,255697,239754,224745,167908,149462,124994,88930",5,1,3460,0,58,5,1033.0055555555555,4,3600,14344,3152285,3686400,655360,,true,,,
44,A,basic,straight,,,0.10.0,547c610a,16384,65536,512,1,4096,63,0,"0,0,1,3,3,3,3,3,3,3,3,3,3,3,4,8,9,11,12,13,13,13,13,13,14,14,14,15,15,15,15,15,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0",174,58,0,15,16,46,-1,0,"31,32,445",0,,,0,,17475,"30,31",17475,"30,31",3299,6,3299,37,461887185,361954,1787778,0,65536,1024,0,0,2143,",,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,262144,524288,589824,720896,786432,851968,851968,851968,851968,851968,917504,917504,917504,983040,983040,983040,983040,983040,65536,65536,65536,65536,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,196608,196608,196608,,,,,",434,0,0,0,0,0,0,0,53,"0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",0,18723,33243,22958,47319,47756,48188,48617,49041,49420,49755,50088,51258,71742,126064,149130,147185,154129,162727,168838,172801,176397,179944,182686,185246,187527,189110,190839,192489,193437,193259,0,12102,16349,19310,21796,23791,25512,27923,29506,30928,32654,34159,35578,38098,39914,43281,44647,44879,43523,43723,43900,44099,44274,44471,44719,44865,45087,,,,,",5,1,15201,27,27,5,1146.3383333333334,4,3600,785054,1731062,3686400,196608,,true,,,
44,A,basic,distributed,,,0.10.0,f9eba992,16384,65536,512,1,4096,94,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,10,12,6,6,6,6,6,6,6,6,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",34,58,0,63,6,87,2483,45600,"4,32,66",0,,,0,,4984,"4,32",3422,"61,34",1433,1,66,6,738124,3593,999597,2471457,65536,1024,0,0,459,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,327680,393216,196608,196608,196608,196608,196608,196608,196608,196608,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",805,0,0,0,0,0,0,0,12,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,596347,664133,633668,604360,606136,606033,606212,606121,606173,606149,606329,606228,606279,606177,591195,515383,476226,443602,422752,401121,385179,351220,335452,321942,288095,274166,256901,231692,242983,222810,223924,156919,133035,108346,73245",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3241412,3686400,720896,,false,,,
44,A,basic,detour,,,0.10.0,74730222,16384,65536,512,1,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,58,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
45,A,basic,straight,,,0.10.0,ab9913a4,16384,65536,512,3,4096,98,0,"0,0,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,56,0,45,63,93,2288,636,"4,32,100",0,,,0,,16225,"4,32",2040,"6,32",55,6,100,2,10394481,3598,3554855,0,65536,1024,0,0,247,",,65536,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",314,0,0,0,0,0,0,0,6,"0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",0,18723,33243,22958,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54085,53744,53133,52765,52493,52564,53127,48792,56111,56404,57294,58568,59647,60712,62281,63891,65562,67328,68685,70832,72590,74277,76062,77799,78073,74183,74154,74183,74154,74183,74154,74183,74154,74183,,,,,",5,1,15201,0,2,5,1146.3383333333334,4,3600,14336,3441279,3686400,196608,,false,,,
45,A,basic,distributed,,,0.10.0,49fc23d9,16384,65536,512,3,4096,95,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",34,56,0,63,6,88,2477,45600,"4,32,66",0,,,0,,4984,"4,32",3414,"61,34",1394,1,66,5,738124,3593,1005695,2471457,65536,1024,0,0,452,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,229376,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",799,0,0,0,0,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,595080,594951,595130,594531,595068,594951,595130,595025,595080,595040,595219,595102,595157,595040,580263,505619,467367,435900,415586,394653,379043,345258,330235,316946,283017,269143,253585,227912,239628,221064,223022,156933,133066,108477,72611",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3247645,3686400,720896,,true,,,
45,A,basic,detour,,,0.10.0,74730222,16384,65536,512,3,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,56,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
46,A,basic,straight,,,0.10.0,05b77e57,16384,65536,512,9,4096,98,0,"0,0,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,50,0,44,63,93,2288,636,"4,32,100",0,,,0,,16225,"4,32",2040,"6,32",55,6,100,2,10394481,3598,3554986,0,65536,1024,0,0,247,",,65536,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",316,0,0,0,0,0,0,0,6,"0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",0,18723,33243,22958,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54085,53744,53133,52765,52493,52553,52734,53053,59320,59672,60799,62036,62849,63888,65022,66791,68075,69880,71193,73087,74517,76415,77737,79676,79977,75662,75685,75662,75685,75662,75685,75662,75685,75662,,,,,",5,1,15201,0,2,5,1146.3383333333334,4,3600,14336,3441196,3686400,196608,,false,,,
46,A,basic,distributed,,,0.10.0,cfa06639,16384,65536,512,9,4096,95,0,"0,0,0,4,9,10,11,13,14,15,16,17,17,17,16,17,17,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,12,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,3",34,50,0,63,6,88,2477,45600,"4,32,66",0,,,0,,4984,"4,32",3414,"61,34",1394,1,66,5,738124,3593,1005695,2471457,65536,1024,0,0,452,",,,131072,589824,655360,720896,851968,917504,983040,1048576,557056,557056,557056,524288,557056,557056,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,393216,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,196608",799,0,0,0,0,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,146677,123073,152150,172012,191220,223423,243287,262946,282607,309146,330630,349209,370115,389417,416813,440608,446437,436470,479662,567168,593660,595245,595250,595087,595142,595037,595080,594951,595130,595471,595068,594951,595130,595025,595080,595040,595219,595102,595157,595040,580263,505619,467367,435900,415586,394653,379043,345258,330235,316946,283017,269143,253585,227912,239628,221064,223022,156933,133066,108477,72611",5,1,3960,0,59,5,1037.8355555555556,4,3600,0,3247637,3686400,720896,,true,,,
46,A,basic,detour,,,0.10.0,74730222,16384,65536,512,9,4096,93,0,"0,0,0,4,9,9,10,12,13,14,13,14,15,15,15,15,15,15,15,13,13,11,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,13,15,16,16,16,16,16,16,16,16,16,15,14,8,12,10,8,3",53,50,0,63,6,85,2574,44288,"60,34,2056",0,,,0,,5312,"60,34",5312,"60,34",2056,2,2056,7,1089136,6506,0,3438031,65536,1024,0,0,560,",,,131072,589824,589824,655360,786432,851968,917504,851968,917504,983040,983040,983040,983040,983040,983040,983040,851968,851968,720896,655360,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,851968,983040,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,983040,917504,262144,786432,655360,524288,196608",722,12996,0,0,12996,0,0,0,14,"0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,,139994,133516,154978,168471,182976,214027,220005,215766,219411,244059,243685,226959,227550,252677,254202,235418,214613,202321,182896,142085,108300,105463,105288,105182,105088,105012,104924,104828,104740,103758,104555,104456,104352,104269,104175,104078,103988,103891,103843,110461,151662,178163,203255,233633,243475,256028,272637,253018,257594,271021,251248,260077,272649,253581,255338,239911,222168,161331,142391,115911,77952",5,1,3524,58,58,5,1034.9822222222222,4,3600,0,3142798,3686400,655360,,true,,,
47,A,basic,straight,,,0.10.0,05b77e57,16384,65536,512,63,4096,98,0,"0,0,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,0,0,44,63,93,2288,636,"4,32,100",0,,,0,,16225,"4,32",2040,"6,32",55,6,100,2,10394481,3598,3554986,0,65536,1024,0,0,247,",,65536,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",316,0,0,0,0,0,0,0,6,"0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",0,18723,33243,22958,47319,47756,48188,48617,49041,49420,49755,50088,50419,50747,51073,51398,51720,52040,52358,52675,52989,53302,53612,54385,54085,53744,53133,52765,52493,52553,52734,53053,59320,59672,60799,62036,62849,63888,65022,66791,68075,69880,71193,73087,74517,76415,77737,79676,79977,75662,75685,75662,75685,75662,75685,75662,75685,75662,,,,,",5,1,15201,0,2,5,1146.3383333333334,4,3600,14336,3441196,3686400,196608,,false,,,
